PaleoDB_taxon_no	taxon_name	phylum	class	order	family	fad_int	fad_age	lad_int	lad_age	size_ref	range_ref	log10_volume	log10_max_length
24431	Perissocytheridea	Arthropoda	Ostracoda	Podocopida	Cytheridae	Albian	113	Holocene	0	56	24	-1.68447025585591	-0.267606240177031
24609	Speluncella	Arthropoda	Ostracoda	Podocopida	Cytheridae	Ladinian	242	Rhaetian	201.3	47	24	-1.52287874528034	-0.503617504790677
24659	Triassinella	Arthropoda	Ostracoda	Podocopida	Cytheridae	Olenekian	251.2	Olenekian	247.2	47	24	-1.52183173214702	-0.259637310505756
23930	Basslerella	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Pragian	410.8	Artinskian	279.3	56	24	-0.159964442852163	0.204119982655925
24024	Cytheridea	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Ypresian	56	Holocene	0	56	24	0.254714413548927	0.422735427120505
24251	Lutkevichinella	Arthropoda	Ostracoda	Podocopida	Cytherissinellidae	Induan	252.2	Olenekian	247.2	47	24	-1.52287874528034	-0.283996656365201
24031	Cytheropteron	Arthropoda	Ostracoda	Podocopida	Cytheruridae	Toarcian	182.7	Holocene	0	56	24	-0.0328858722147825	0.20473235004411
24150	Hemicytherura	Arthropoda	Ostracoda	Podocopida	Cytheruridae	Valanginian	139.8	Holocene	0	56	24	-1.71893443875113	-0.275724130399211
24079	Eucythere	Arthropoda	Ostracoda	Podocopida	Eucytheridae	Valanginian	139.8	Holocene	0	56	24	-0.561056512133888	0.13583204971268
23913	Aurila	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Chattian	28.1	Holocene	0	56	24	-0.92997852510538	0.164352855784437
23973	Caudites	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Lutetian	47.8	Holocene	0	56	24	-1.42742483406986	-0.0809219076239261
24054	Echinocythereis	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Turonian	93.3	Holocene	0	56	24	-0.888805822771374	-0.00877392430750515
24157	Hermanites	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Santonian	86.3	Holocene	0	56	24	-1.08720914740971	-0.0315170514460649
24527	Puriana	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Chattian	28.1	Holocene	0	56	24	-1.3234684823223	-0.0783135245163979
24532	Quadracythere	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Thanetian	59.2	Holocene	0	56	24	-0.854072430046896	-0.00995728875057361
24164	Hirschmannia	Arthropoda	Ostracoda	Podocopida	Loxoconchidae	Aquitanian	23.03	Holocene	0	47	24	-1.69897000433602	-0.447331783887807
24247	Loxoconcha	Arthropoda	Ostracoda	Podocopida	Loxoconchidae	Albian	113	Holocene	0	56	24	2.22470762896659	0.993150553025438
23997	Copytus	Arthropoda	Ostracoda	Podocopida	Neocytherideidae	Priabonian	38	Holocene	0	47	24	-1.30102999566398	-0.0222763947111523
23855	Actinocythereis	Arthropoda	Ostracoda	Podocopida	Trachyleberididae	Danian	66	Holocene	0	56	24	-0.987506234217492	0.0170333392987804
24521	Pterygocythereis	Arthropoda	Ostracoda	Podocopida	Trachyleberididae	Cenomanian	100.5	Holocene	0	56	24	4.43453818069329	1.77670118398841
24702	Xestoleberis	Arthropoda	Ostracoda	Podocopida	Xestoleberididae	Cenomanian	100.5	Holocene	0	56	24	-0.323258704074291	0.207274508547025
23887	Antibythocypris	Arthropoda	Ostracoda	Podocopida	Bairdiidae	Santonian	86.3	Ypresian	47.8	47	24	-1.69897000433602	0.0178677189635057
23920	Bairdianella	Arthropoda	Ostracoda	Podocopida	Bairdiidae	Tournaisian	358.9	Wuchiapingian	254.2	56	24	-0.57599341835617	0.140121100607492
23922	Bairdiolites	Arthropoda	Ostracoda	Podocopida	Bairdiidae	Serpukhovian	330.9	Serpukhovian	323.2	56	47	-1.13282354301208	-0.0468849013081504
24330	Newsomites	Arthropoda	Ostracoda	Podocopida	Bairdiidae	Sheinwoodian	433.4	Frasnian	372.2	47	24	-0.677780705266081	-0.0536705731950442
24504	Pseudocyproides	Arthropoda	Ostracoda	Podocopida	Bairdiidae	Sheinwoodian	433.4	Homerian	427.4	47	24	-1.52287874528034	-0.515036174202298
24666	Triebelina	Arthropoda	Ostracoda	Podocopida	Bairdiidae	Danian	66	Holocene	0	56	24	-1.17378242928878	-0.0655015487564323
23935	Beecherella	Arthropoda	Ostracoda	Podocopida	Beecherellidae	Katian	453	Lochkovian	410.8	56	24	0.133702247797254	0.482230237208968
23957	Bythocypris	Arthropoda	Ostracoda	Podocopida	Bythocyprididae	Olenekian	251.2	Holocene	0	56	24	0.685085726810426	0.519740513771007
24137	Hastacypris	Arthropoda	Ostracoda	Podocopida		Serpukhovian	330.9	Serpukhovian	323.2	56	24	-1.03658422479525	0.122215878272827
24018	Cypridopsis	Arthropoda	Ostracoda	Podocopida	Cyprididae	Gelasian	2.588	Holocene	0	56	24	-1.05005692809868	0.15836249209525
24045	Disopontocypris	Arthropoda	Ostracoda	Podocopida	Cyprididae	Rupelian	33.9	Burdigalian	15.97	47	24	-1.10068189902937	-0.10790539730952
24200	Kassinina	Arthropoda	Ostracoda	Podocopida	Cyprididae	Rupelian	33.9	Messinian	5.333	47	24	-0.361623945925079	0.15836249209525
24388	Paracyprinotus	Arthropoda	Ostracoda	Podocopida	Cyprididae	Zanclean	5.333	Zanclean	3.6	47	24	-0.443697499232713	-0.129206068217969
24399	Paraeucypris	Arthropoda	Ostracoda	Podocopida	Cyprididae	Zanclean	5.333	Zanclean	3.6	47	24	-0.327902142064283	-0.120139853726533
24494	Protoargilloecia	Arthropoda	Ostracoda	Podocopida	Cyprididae	Bathonian	168.3	Burdigalian	15.97	47	24	-1.35813172101365	-0.200659450546418
24627	Suzinia	Arthropoda	Ostracoda	Podocopida	Cyprididae	Lutetian	47.8	Rupelian	28.1	47	24	-1.22184874961636	-0.406713932979543
24437	Phlyctenophora	Arthropoda	Ostracoda	Podocopida	Paracyprididae	Chattian	28.1	Holocene	0	56	24	-1.16546332076476	-0.0437354973017246
24462	Pontocyprella	Arthropoda	Ostracoda	Podocopida	Paracyprididae	Sinemurian	199.3	Ypresian	47.8	47	24	-1.30102999566398	-0.0409586076789064
23901	Argilloecia	Arthropoda	Ostracoda	Podocopida	Pontocyprididae	Callovian	166.1	Holocene	0	56	24	-0.535724286644845	0.226515900283389
24463	Pontocypris	Arthropoda	Ostracoda	Podocopida	Pontocyprididae	Rhaetian	208.5	Holocene	0	56	24	-0.0152333509888227	0.361822237600815
24489	Propontocypris	Arthropoda	Ostracoda	Podocopida	Pontocyprididae	Maastrichtian	72.1	Holocene	0	56	24	-1.94154993638306	-0.154901959985743
24625	Subulacypris	Arthropoda	Ostracoda	Podocopida	Pontocyprididae	Tortonian	11.62	Gelasian	1.806	47	24	-1.39702011255339	-0.214670164989233
24139	Haworthina	Arthropoda	Ostracoda	Podocopida		Moscovian	315.2	Wuchiapingian	254.2	47	24	-1.39794000867204	-0.207608310501746
24537	Ranapeltis	Arthropoda	Ostracoda	Podocopida		Lochkovian	419.2	Eifelian	387.7	56	24	-0.106583835137386	0.243335748559875
24583	Scabriculocypris	Arthropoda	Ostracoda	Podocopida		Tithonian	152.1	Tithonian	145	56	24	-0.907089441157568	-0.0177287669604316
23853	Acronotella	Arthropoda	Ostracoda	Podocopida	Acronotellidae	Katian	453	Katian	445.2	56	24	-0.953140377530154	0.255272505103306
23939	Berounella	Arthropoda	Ostracoda	Podocopida	Berounellidae	Gorstian	427.4	Lochkovian	410.8	47	24	-1.30102999566398	0.0334237554869497
24209	Kirkbyellina	Arthropoda	Ostracoda	Podocopida	Berounellidae	Gorstian	427.4	Visean	330.9	56	24	0.399096021117835	0.432434774521518
23867	Alatacythere	Arthropoda	Ostracoda	Podocopida	Brachycytheridae	Albian	113	Burdigalian	15.97	47	24	0.447158031342219	0.060278029318603
23875	Amphicythere	Arthropoda	Ostracoda	Podocopida	Brachycytheridae	Bathonian	168.3	Kimmeridgian	152.1	47	24	-1.30102999566398	-0.180456064458131
23891	Apatocythere	Arthropoda	Ostracoda	Podocopida	Brachycytheridae	Valanginian	139.8	Albian	100.5	56	24	-1.04417451518451	-0.0315170514460649
23948	Bosquetina	Arthropoda	Ostracoda	Podocopida	Brachycytheridae	Ypresian	56	Holocene	0	47	24	-1.09691001300806	0.0459745835329184
23949	Brachycythere	Arthropoda	Ostracoda	Podocopida	Brachycytheridae	Albian	113	Holocene	0	56	24	-0.465835609030741	0.544580486276288
24043	Digmocythere	Arthropoda	Ostracoda	Podocopida	Brachycytheridae	Lutetian	47.8	Rupelian	28.1	56	24	-1.40189402424638	-0.180456064458131
24050	Dordoniella	Arthropoda	Ostracoda	Podocopida	Brachycytheridae	Albian	113	Turonian	89.8	47	24	-1.30102999566398	-0.229442525149005
24206	Kikliocythere	Arthropoda	Ostracoda	Podocopida	Brachycytheridae	Turonian	93.3	Maastrichtian	66	47	24	-0.769551078621726	-0.249491605148654
24207	Kingmaina	Arthropoda	Ostracoda	Podocopida	Brachycytheridae	Santonian	86.3	Priabonian	33.9	47	24	-1.30102999566398	-0.183316894800324
24256	Macrodentina	Arthropoda	Ostracoda	Podocopida	Brachycytheridae	Bathonian	168.3	Valanginian	132.9	56	24	-0.979777681068186	0.126177808723862
24520	Pterygocythere	Arthropoda	Ostracoda	Podocopida	Brachycytheridae	Cenomanian	100.5	Holocene	0	56	24	-0.44643715897839	0.0938217722305299
23956	Bythoceratina	Arthropoda	Ostracoda	Podocopida	Bythocytheridae	Pliensbachian	190.8	Holocene	0	56	24	-0.922239619849367	-0.0926603108951685
23958	Bythocythere	Arthropoda	Ostracoda	Podocopida	Bythocytheridae	Bathonian	168.3	Holocene	0	56	24	-0.273950436373989	0.149968542490874
24191	Jonesia	Arthropoda	Ostracoda	Podocopida	Bythocytheridae	Aquitanian	23.03	Holocene	0	47	24	-0.920818753952375	-0.283579266153445
24288	Miracythere	Arthropoda	Ostracoda	Podocopida	Bythocytheridae	Priabonian	38	Holocene	0	47	24	-1.22184874961636	-0.146788665496683
24501	Pseudobythocythere	Arthropoda	Ostracoda	Podocopida	Bythocytheridae	Barremian	129.4	Albian	100.5	56	24	-1.52396797979704	-0.229737261829407
24023	Cytheretta	Arthropoda	Ostracoda	Podocopida	Cytherettidae	Thanetian	59.2	Holocene	0	56	24	-0.680385779005143	0.084088580542382
24096	Flexus	Arthropoda	Ostracoda	Podocopida	Cytherettidae	Priabonian	38	Holocene	0	47	24	-1.01134951175972	-0.0757207139381184
24239	Loculicytheretta	Arthropoda	Ostracoda	Podocopida	Cytherettidae	Aquitanian	23.03	Holocene	0	47	24	-1.52287874528034	-0.0428078931946936
24392	Paracytheretta	Arthropoda	Ostracoda	Podocopida	Cytherettidae	Santonian	86.3	Thanetian	56	56	24	-1.17152605328652	-0.0809219076239261
24497	Protocytheretta	Arthropoda	Ostracoda	Podocopida	Cytherettidae	Ypresian	56	Holocene	0	47	24	-1.09691001300806	-0.350311193035253
23964	Camptocythere	Arthropoda	Ostracoda	Podocopida	Cytheridae	Toarcian	182.7	Aalenian	170.3	56	24	-1.1269553570836	-0.124456455068564
23992	Cnestocythere	Arthropoda	Ostracoda	Podocopida	Cytheridae	Ypresian	56	Messinian	5.333	47	24	-1.30102999566398	-0.323306390375133
24250	Loxocythere	Arthropoda	Ostracoda	Podocopida	Cytheridae	Rupelian	33.9	Holocene	0	56	24	-1.27822972538796	-0.210325294872997
23886	Anomocytheridea	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Aquitanian	23.03	Holocene	0	47	24	-1.30102999566398	-0.0081258846718629
23889	Aparchitocythere	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Callovian	166.1	Oxfordian	157.3	56	24	-0.0926162338874548	1.52153034127871
23907	Asciocythere	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Berriasian	145	Thanetian	56	56	24	-1.22998785171696	-0.148741651280925
23912	Aulocytheridea	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Danian	66	Priabonian	33.9	56	24	-1.2617802815307	-0.187086643357144
23990	Clithrocytheridea	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Barremian	129.4	Holocene	0	56	24	-0.949270608293418	0.00625205136936477
24013	Cuneocythere	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Lutetian	47.8	Holocene	0	47	24	-1.52287874528034	-0.155751787646804
24015	Cushmanidea	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Ypresian	56	Holocene	0	47	24	-0.920818753952375	-0.0409586076789064
24016	Cyamocytheridea	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Danian	66	Messinian	5.333	47	24	-1.39794000867204	-0.167491087293764
24017	Cyprideis	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Chattian	28.1	Holocene	0	56	24	-0.70542855097659	0.247400372398908
24047	Dolocytheridea	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Berriasian	145	Santonian	83.6	47	24	-0.920818753952375	0.0603200286882852
24082	Euryitycythere	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Valanginian	139.8	Hauterivian	129.4	47	24	-1.52287874528034	-0.211548792976544
24103	Galliaecytheridea	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Callovian	166.1	Berriasian	139.8	47	24	-1.52287874528034	-0.167491087293764
24135	Haplocytheridea	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Hauterivian	132.9	Holocene	0	56	24	-0.694222845533858	0.0606978403536116
24160	Heterocyprideis	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Gelasian	2.588	Holocene	0	47	24	-0.823908740944319	-0.0113295855352721
24172	Hulingsina	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Aquitanian	23.03	Holocene	0	56	24	-1.33730493189866	-0.0902300852672309
24195	Kalyptovalva	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Santonian	86.3	Maastrichtian	66	47	24	-0.769551078621726	-0.207808492336079
24217	Krithe	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Cenomanian	100.5	Holocene	0	56	24	-0.968570122100796	0.0644579892269184
24316	Neocyprideis	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Cenomanian	100.5	Zanclean	3.6	47	24	-0.958607314841775	-0.0457574905606751
24319	Neocytherideis	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Priabonian	38	Holocene	0	47	24	-1.69897000433602	-0.136677139879544
24335	Nodophthalmocythere	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Callovian	166.1	Kimmeridgian	152.1	56	24	-1.31956538110593	-0.186764764904834
24366	Ovocytheridea	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Aptian	125	Maastrichtian	66	47	24	-0.468521082957745	0.0170333392987804
24378	Paleomonsmirabilia	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Ypresian	56	Ypresian	47.8	56	24	-1.17899846152585	-0.158797003869267
24387	Paracyprideis	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Valanginian	139.8	Holocene	0	56	24	-0.977049620397611	-0.0440718431030494
24404	Parakrithe	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Cenomanian	100.5	Holocene	0	47	24	-1.52287874528034	-0.189063756535928
24405	Parakrithella	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Zanclean	5.333	Holocene	0	56	24	-1.64856635758776	-0.166215625343521
24507	Pseudocytheridea	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Rupelian	33.9	Burdigalian	15.97	47	24	-0.825530795796982	-0.00877392430750515
24590	Schuleridea	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Aalenian	174.1	Burdigalian	15.97	56	24	4.61865300495541	1.81809386914664
24611	Sphenocytheridea	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Lutetian	47.8	Bartonian	38	47	24	-1.71130882904156	-0.327902142064283
24690	Vernoniella	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Oxfordian	163.5	Oxfordian	157.3	47	24	-1.69897000433602	-0.318758762624413
24692	Vetustocytheridea	Arthropoda	Ostracoda	Podocopida	Cytherideidae	Thanetian	59.2	Burdigalian	15.97	47	24	-0.721246399047171	-0.217527375833714
24070	Eocytheropteron	Arthropoda	Ostracoda	Podocopida	Cytheruridae	Bajocian	170.3	Zanclean	3.6	56	24	-0.965450843267598	-0.0225129170816546
24080	Eucytherura	Arthropoda	Ostracoda	Podocopida	Cytheruridae	Bajocian	170.3	Holocene	0	56	24	-1.94382175227966	0.99563519459755
24170	Howeina	Arthropoda	Ostracoda	Podocopida	Cytheruridae	Tortonian	11.62	Zanclean	3.6	56	24	-0.292151935414777	0.183391876507641
24215	Kobayashiina	Arthropoda	Ostracoda	Podocopida	Cytheruridae	Zanclean	5.333	Holocene	0	56	24	-1.24847110171584	-0.161150909262745
24274	Mehesella	Arthropoda	Ostracoda	Podocopida	Cytheruridae	Maastrichtian	72.1	Rupelian	28.1	47	24	-0.920818753952375	-0.332702736117597
24279	Metacytheropteron	Arthropoda	Ostracoda	Podocopida	Cytheruridae	Kimmeridgian	157.3	Holocene	0	47	24	-1.52287874528034	-0.455931955649724
24397	Paracytheropteron	Arthropoda	Ostracoda	Podocopida	Cytheruridae	Aquitanian	23.03	Holocene	0	47	24	-1.69897000433602	-0.674279141980588
24484	Procytheropteron	Arthropoda	Ostracoda	Podocopida	Cytheruridae	Kimmeridgian	157.3	Maastrichtian	66	47	24	-0.853871964321762	-0.316241106403165
24595	Semicytherura	Arthropoda	Ostracoda	Podocopida	Cytheruridae	Cenomanian	100.5	Holocene	0	56	24	-2.02377893150194	-0.267606240177031
24063	Elofsonella	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Langhian	15.97	Holocene	0	47	24	-1.09691001300806	-0.322241010000898
24147	Hemicythere	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Ypresian	56	Holocene	0	56	24	-0.786527311932006	-0.0302307284563656
24148	Hemicytheria	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Tortonian	11.62	Zanclean	3.6	47	24	-0.886056647693163	-0.282329496997738
24161	Heterocythereis	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Tortonian	11.62	Holocene	0	47	24	-1.22184874961636	-0.353923179687661
24303	Mutilus	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Langhian	15.97	Holocene	0	56	24	-0.942431906692672	-0.0571909117393998
24327	Nephokirkos	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Ypresian	56	Ypresian	47.8	56	24	-1.41126410065391	-0.195289721096887
24458	Pokornyella	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Ypresian	56	Messinian	5.333	56	24	-0.968569715981052	-0.0969100130080564
24480	Procythereis	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Aquitanian	23.03	Burdigalian	15.97	56	24	-1.12326665334294	-0.0222763947111523
24679	Urocythere	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Ypresian	56	Ypresian	47.8	56	24	-1.72777143935474	-0.221848749616356
24680	Urocythereis	Arthropoda	Ostracoda	Podocopida	Hemicytheridae	Rupelian	33.9	Holocene	0	47	24	-0.958607314841775	0
23856	Acuticythereis	Arthropoda	Ostracoda	Podocopida	Leguminocythereididae	Priabonian	38	Zanclean	3.6	47	24	-1.22184874961636	-0.0555173278498314
23931	Basslerites	Arthropoda	Ostracoda	Podocopida	Leguminocythereididae	Ypresian	56	Holocene	0	56	24	0.0706009016342739	0.337870163716835
23965	Campylocythere	Arthropoda	Ostracoda	Podocopida	Leguminocythereididae	Aquitanian	23.03	Holocene	0	47	24	-1.30102999566398	-0.102372908709559
24224	Leguminocythereis	Arthropoda	Ostracoda	Podocopida	Leguminocythereididae	Thanetian	59.2	Gelasian	1.806	56	24	-0.75949293399275	0.046486862091736
24667	Triginglymus	Arthropoda	Ostracoda	Podocopida	Leguminocythereididae	Campanian	83.6	Priabonian	33.9	56	24	-0.80103373124479	0.0176175733396736
23962	Callistocythere	Arthropoda	Ostracoda	Podocopida	Leptocytheridae	Lutetian	47.8	Holocene	0	56	24	0.286730584858557	1.7481880270062
24226	Leptocythere	Arthropoda	Ostracoda	Podocopida	Leptocytheridae	Rupelian	33.9	Holocene	0	47	24	-1.39794000867204	-0.0969100130080564
24632	Tanella	Arthropoda	Ostracoda	Podocopida	Leptocytheridae	Aquitanian	23.03	Holocene	0	56	24	-1.65692376497086	-0.26705823444892
24025	Cytheridella	Arthropoda	Ostracoda	Podocopida	Limnocytheridae	Thanetian	59.2	Ypresian	47.8	47	24	-0.366531544420413	-0.0457574905606751
24391	Paracythereis	Arthropoda	Ostracoda	Podocopida	Limnocytheridae	Maastrichtian	72.1	Maastrichtian	66	47	24	-1.16414052905752	-0.130768280269024
24064	Elofsonia	Arthropoda	Ostracoda	Podocopida	Loxoconchidae	Gelasian	2.588	Holocene	0	47	24	-1.7372331742593	-0.337242168318426
24248	Loxoconchella	Arthropoda	Ostracoda	Podocopida	Loxoconchidae	Aquitanian	23.03	Holocene	0	47	24	-1.37741910195347	-0.207608310501746
24438	Phlyctocythere	Arthropoda	Ostracoda	Podocopida	Loxoconchidae	Ypresian	56	Holocene	0	47	24	-1.39794000867204	-0.356547323513813
23944	Boldella	Arthropoda	Ostracoda	Podocopida	Paradoxostomatidae	Priabonian	38	Priabonian	33.9	47	24	-1.69897000433602	-0.230075910057229
24027	Cytherois	Arthropoda	Ostracoda	Podocopida	Paradoxostomatidae	Aquitanian	23.03	Holocene	0	56	24	-1.77298587872319	-0.0969100130080564
24281	Microcythere	Arthropoda	Ostracoda	Podocopida	Paradoxostomatidae	Langhian	15.97	Holocene	0	56	24	-2.2860962087545	-0.296367490387946
24390	Paracythere	Arthropoda	Ostracoda	Podocopida	Paradoxostomatidae	Tortonian	11.62	Holocene	0	56	24	-0.154822047854593	0.232869105132613
24394	Paracytherois	Arthropoda	Ostracoda	Podocopida	Paradoxostomatidae	Maastrichtian	72.1	Holocene	0	56	24	-1.04039755810817	-0.0861861476162833
24395	Paracytheroma	Arthropoda	Ostracoda	Podocopida	Paradoxostomatidae	Priabonian	38	Gelasian	1.806	56	24	-1.8468937935571	-0.3767507096021
24398	Paradoxostoma	Arthropoda	Ostracoda	Podocopida	Paradoxostomatidae	Ypresian	56	Holocene	0	56	24	-1.58082752336096	-0.0969100130080564
24427	Pellucistoma	Arthropoda	Ostracoda	Podocopida	Paradoxostomatidae	Priabonian	38	Holocene	0	47	24	-1.52287874528034	-0.194816426349095
24591	Sclerochilus	Arthropoda	Ostracoda	Podocopida	Paradoxostomatidae	Langhian	15.97	Holocene	0	56	24	-1.84026581309534	-0.102372908709559
23895	Arcacythere	Arthropoda	Ostracoda	Podocopida	Pectocytheridae	Campanian	83.6	Holocene	0	47	24	-2	-0.341988603342888
24046	Dolocythere	Arthropoda	Ostracoda	Podocopida	Pectocytheridae	Valanginian	139.8	Albian	100.5	56	24	-1.65651301517607	-0.221848749616356
24300	Munseyella	Arthropoda	Ostracoda	Podocopida	Pectocytheridae	Santonian	86.3	Holocene	0	56	24	-1.82752817593086	-0.310247303860843
24424	Pectocythere	Arthropoda	Ostracoda	Podocopida	Pectocytheridae	Thanetian	59.2	Gelasian	1.806	56	24	-1.53178312419906	-0.200659450546418
23846	Acanthocythere	Arthropoda	Ostracoda	Podocopida	Progonocytheridae	Bajocian	170.3	Callovian	163.5	56	24	-1.19421458206289	-0.148741651280925
23976	Centrocythere	Arthropoda	Ostracoda	Podocopida	Progonocytheridae	Barremian	129.4	Cenomanian	93.3	56	24	-1.17716834168276	-0.0505124100534963
24126	Gubkiniella	Arthropoda	Ostracoda	Podocopida	Progonocytheridae	Barremian	129.4	Barremian	125	56	24	-1.14795994259981	-0.1249387366083
24173	Hutsonia	Arthropoda	Ostracoda	Podocopida	Progonocytheridae	Callovian	166.1	Cenomanian	93.3	47	24	-1.30102999566398	-0.155579310497737
24211	Klieana	Arthropoda	Ostracoda	Podocopida	Progonocytheridae	Bathonian	168.3	Albian	100.5	56	24	-1.06723068794306	-0.151810883008601
24244	Lophocythere	Arthropoda	Ostracoda	Podocopida	Progonocytheridae	Bajocian	170.3	Kimmeridgian	152.1	56	24	-1.09506478072156	-0.0999972123732081
